site;var_name;value;exceldate
Giessen;mean temperature;2.50;21992
Giessen;mean temperature;3.20;21993
Giessen;mean temperature;1.90;21994
Giessen;mean temperature;2.20;21995
Giessen;mean temperature;2.80;21996
Giessen;mean temperature;3.00;21997
Giessen;mean temperature;7.10;21998
Giessen;mean temperature;6.60;21999
Giessen;mean temperature;9.90;22000
Giessen;mean temperature;10.10;22001
Giessen;mean temperature;10.30;22002
Giessen;mean temperature;9.10;22003
Giessen;mean temperature;7.90;22004
Giessen;mean temperature;8.30;22005
Giessen;mean temperature;7.40;22006
Giessen;mean temperature;7.90;22007
Giessen;mean temperature;7.50;22008
Giessen;mean temperature;10.20;22009
Giessen;mean temperature;8.70;22010
Giessen;mean temperature;8.00;22011
Giessen;mean temperature;12.10;22012
Giessen;mean temperature;13.60;22013
Giessen;mean temperature;12.00;22014
Giessen;mean temperature;12.20;22015
Giessen;mean temperature;12.70;22016
Giessen;mean temperature;7.40;22017
Giessen;mean temperature;7.20;22018
Giessen;mean temperature;11.10;22019
Giessen;mean temperature;7.50;22020
Giessen;mean temperature;5.70;22021
Giessen;mean temperature;3.50;22022
Giessen;mean temperature;6.90;22023
Giessen;mean temperature;9.50;22024
Giessen;mean temperature;14.90;22025
Giessen;mean temperature;15.30;22026
Giessen;mean temperature;12.00;22027
Giessen;mean temperature;9.00;22028
Giessen;mean temperature;8.70;22029
Giessen;mean temperature;5.60;22030
Giessen;mean temperature;4.70;22031
Giessen;mean temperature;4.20;22032
Giessen;mean temperature;4.70;22033
Giessen;mean temperature;4.70;22034
Giessen;mean temperature;5.00;22035
Giessen;mean temperature;6.60;22036
Giessen;mean temperature;5.90;22037
Giessen;mean temperature;5.10;22038
Giessen;mean temperature;6.50;22039
Giessen;mean temperature;10.60;22040
Giessen;mean temperature;14.40;22041
Giessen;mean temperature;14.50;22042
Giessen;mean temperature;16.40;22043
Giessen;mean temperature;16.30;22044
Giessen;mean temperature;14.50;22045
Giessen;mean temperature;14.50;22046
Giessen;mean temperature;16.10;22047
Giessen;mean temperature;17.90;22048
Giessen;mean temperature;17.70;22049
Giessen;mean temperature;16.90;22050
Giessen;mean temperature;18.00;22051
Giessen;mean temperature;19.10;22052
Giessen;mean temperature;16.80;22053
Giessen;mean temperature;18.90;22054
Giessen;mean temperature;13.00;22055
Giessen;mean temperature;12.70;22056
Giessen;mean temperature;12.80;22057
Giessen;mean temperature;12.60;22058
Giessen;mean temperature;14.80;22059
Giessen;mean temperature;12.50;22060
Giessen;mean temperature;11.00;22061
Giessen;mean temperature;13.30;22062
Giessen;mean temperature;14.50;22063
Giessen;mean temperature;14.40;22064
Giessen;mean temperature;13.30;22065
Giessen;mean temperature;10.90;22066
Giessen;mean temperature;13.70;22067
Giessen;mean temperature;16.50;22068
Giessen;mean temperature;18.40;22069
Giessen;mean temperature;17.80;22070
Giessen;mean temperature;19.90;22071
Giessen;mean temperature;18.40;22072
Giessen;mean temperature;18.80;22073
Giessen;mean temperature;16.80;22074
Giessen;mean temperature;18.20;22075
Giessen;mean temperature;16.70;22076
Giessen;mean temperature;12.30;22077
Giessen;mean temperature;14.20;22078
Giessen;mean temperature;18.20;22079
Giessen;mean temperature;16.60;22080
Giessen;mean temperature;14.80;22081
Giessen;mean temperature;14.20;22082
Giessen;mean temperature;16.60;22083
Giessen;mean temperature;18.60;22084
Giessen;mean temperature;21.10;22085
Giessen;mean temperature;17.10;22086
Giessen;mean temperature;14.60;22087
Giessen;mean temperature;14.80;22088
Giessen;mean temperature;17.60;22089
Giessen;mean temperature;22.00;22090
Giessen;mean temperature;23.30;22091
Giessen;mean temperature;22.00;22092
Giessen;mean temperature;22.80;22093
Giessen;mean temperature;18.70;22094
Giessen;mean temperature;13.00;22095
Giessen;mean temperature;10.70;22096
Giessen;mean temperature;10.10;22097
Giessen;mean temperature;11.50;22098
Giessen;mean temperature;13.40;22099
Giessen;mean temperature;11.90;22100
Giessen;mean temperature;15.60;22101
Giessen;mean temperature;16.00;22102
Giessen;mean temperature;15.60;22103
Giessen;mean temperature;16.80;22104
Giessen;mean temperature;13.70;22105
Giessen;mean temperature;14.50;22106
Giessen;mean temperature;14.80;22107
Giessen;mean temperature;16.90;22108
Giessen;mean temperature;15.60;22109
Giessen;mean temperature;17.30;22110
Giessen;mean temperature;18.60;22111
Giessen;mean temperature;15.60;22112
Giessen;mean temperature;15.90;22113
Giessen;mean temperature;17.40;22114
Giessen;mean temperature;18.70;22115
Giessen;mean temperature;18.60;22116
Giessen;mean temperature;16.60;22117
Giessen;mean temperature;15.30;22118
Giessen;mean temperature;13.40;22119
Giessen;mean temperature;10.90;22120
Giessen;mean temperature;13.20;22121
Giessen;mean temperature;15.10;22122
Giessen;mean temperature;16.70;22123
Giessen;mean temperature;15.60;22124
Giessen;mean temperature;15.40;22125
Giessen;mean temperature;20.50;22126
Giessen;mean temperature;21.00;22127
Giessen;mean temperature;19.50;22128
Giessen;mean temperature;14.60;22129
Giessen;mean temperature;14.00;22130
Giessen;mean temperature;15.40;22131
Giessen;mean temperature;16.00;22132
Giessen;mean temperature;17.20;22133
Giessen;mean temperature;16.40;22134
Giessen;mean temperature;16.60;22135
Giessen;mean temperature;16.20;22136
Giessen;mean temperature;14.60;22137
Giessen;mean temperature;15.50;22138
Giessen;mean temperature;16.60;22139
Giessen;mean temperature;15.90;22140
Giessen;mean temperature;12.10;22141
Giessen;mean temperature;12.70;22142
Giessen;mean temperature;14.20;22143
Giessen;mean temperature;14.40;22144
Giessen;mean temperature;15.80;22145
Giessen;mean temperature;17.10;22146
Giessen;mean temperature;14.70;22147
Giessen;mean temperature;13.50;22148
Giessen;mean temperature;15.10;22149
Giessen;mean temperature;19.80;22150
Giessen;mean temperature;20.00;22151
Giessen;mean temperature;20.20;22152
Giessen;mean temperature;21.70;22153
Giessen;mean temperature;21.20;22154
Giessen;mean temperature;18.20;22155
Giessen;mean temperature;17.50;22156
Giessen;mean temperature;16.00;22157
Giessen;mean temperature;14.30;22158
Giessen;mean temperature;13.50;22159
Giessen;mean temperature;14.30;22160
Giessen;mean temperature;15.40;22161
Giessen;mean temperature;17.60;22162
Giessen;mean temperature;14.10;22163
Giessen;mean temperature;12.20;22164
Giessen;mean temperature;10.00;22165
Giessen;mean temperature;10.80;22166
Giessen;mean temperature;11.80;22167
Giessen;mean temperature;12.30;22168
Giessen;mean temperature;14.00;22169
Giessen;mean temperature;15.00;22170
Giessen;mean temperature;14.80;22171
Giessen;mean temperature;16.10;22172
Giessen;mean temperature;14.40;22173
Giessen;mean temperature;16.70;22174
Giessen;mean temperature;18.10;22175
Giessen;mean temperature;12.20;22176
Giessen;mean temperature;15.10;22177
Giessen;mean temperature;15.00;22178
Giessen;mean temperature;11.50;22179
Giessen;mean temperature;10.20;22180
Giessen;mean temperature;12.10;22181
Giessen;mean temperature;13.00;22182
Giessen;mean temperature;12.60;22183
Giessen;mean temperature;12.50;22184
Giessen;mean temperature;10.10;22185
Giessen;mean temperature;8.10;22186
Giessen;mean temperature;5.60;22187
Giessen;mean temperature;7.70;22188
Giessen;mean temperature;9.90;22189
Giessen;mean temperature;12.20;22190
Giessen;mean temperature;12.50;22191
Giessen;mean temperature;13.80;22192
Giessen;mean temperature;15.40;22193
Giessen;mean temperature;13.70;22194
Giessen;mean temperature;13.50;22195
Giessen;mean temperature;12.00;22196
Giessen;mean temperature;12.30;22197
Giessen;mean temperature;9.60;22198
Giessen;mean temperature;10.10;22199
Giessen;mean temperature;9.10;22200
Giessen;mean temperature;6.70;22201
Giessen;mean temperature;6.80;22202
Giessen;mean temperature;4.60;22203
Giessen;mean temperature;6.60;22204
Giessen;mean temperature;6.90;22205
Giessen;mean temperature;6.80;22206
Giessen;mean temperature;7.00;22207
Giessen;mean temperature;7.00;22208
Giessen;mean temperature;8.70;22209
Giessen;mean temperature;9.70;22210
Giessen;mean temperature;8.90;22211
Giessen;mean temperature;11.00;22212
Giessen;mean temperature;11.40;22213
Giessen;mean temperature;10.60;22214
Giessen;mean temperature;9.60;22215
Giessen;mean temperature;7.10;22216
Giessen;mean temperature;9.40;22217
Giessen;mean temperature;9.50;22218
Giessen;mean temperature;9.30;22219
Giessen;mean temperature;9.40;22220
Giessen;mean temperature;10.80;22221
Giessen;mean temperature;9.70;22222
Giessen;mean temperature;11.00;22223
Giessen;mean temperature;12.40;22224
Giessen;mean temperature;7.20;22225
Giessen;mean temperature;7.30;22226
Giessen;mean temperature;3.30;22227
Giessen;mean temperature;-0.50;22228
Giessen;mean temperature;-0.30;22229
Giessen;mean temperature;2.60;22230
Giessen;mean temperature;6.10;22231
Giessen;mean temperature;5.60;22232
Giessen;mean temperature;7.00;22233
Giessen;mean temperature;7.40;22234
Giessen;mean temperature;7.90;22235
Giessen;mean temperature;5.80;22236
Giessen;mean temperature;4.10;22237
Giessen;mean temperature;6.80;22238
Giessen;mean temperature;5.70;22239
Giessen;mean temperature;6.80;22240
Giessen;mean temperature;5.90;22241
Giessen;mean temperature;5.70;22242
Giessen;mean temperature;7.00;22243
Giessen;mean temperature;6.70;22244
Giessen;mean temperature;9.80;22245
Giessen;mean temperature;11.00;22246
Giessen;mean temperature;8.70;22247
Giessen;mean temperature;2.20;22248
Giessen;mean temperature;3.80;22249
Giessen;mean temperature;5.80;22250
Giessen;mean temperature;5.30;22251
Giessen;mean temperature;7.00;22252
Giessen;mean temperature;6.70;22253
Giessen;mean temperature;8.60;22254
Giessen;mean temperature;6.00;22255
Giessen;mean temperature;5.00;22256
Giessen;mean temperature;3.60;22257
Giessen;mean temperature;1.50;22258
Giessen;mean temperature;1.60;22259
Giessen;mean temperature;0.40;22260
Giessen;mean temperature;0.20;22261
Giessen;mean temperature;-2.20;22262
Giessen;mean temperature;-2.90;22263
Giessen;mean temperature;-1.70;22264
Giessen;mean temperature;0.40;22265
Giessen;mean temperature;0.80;22266
Giessen;mean temperature;-1.10;22267
Giessen;mean temperature;-2.20;22268
Giessen;mean temperature;-0.10;22269
Giessen;mean temperature;1.60;22270
Giessen;mean temperature;0.60;22271
Giessen;mean temperature;0.80;22272
Giessen;mean temperature;0.10;22273
Giessen;mean temperature;-3.40;22274
Giessen;mean temperature;-2.30;22275
Giessen;mean temperature;1.30;22276
Giessen;mean temperature;1.50;22277
Giessen;mean temperature;0.70;22278
Giessen;mean temperature;-0.10;22279
Giessen;mean temperature;-0.70;22280
Giessen;mean temperature;0.40;22281
Giessen;mean temperature;0.60;22282
Giessen;mean temperature;1.80;22283
Giessen;mean temperature;3.60;22284
Giessen;mean temperature;1.90;22285
Giessen;mean temperature;2.50;22286
Giessen;mean temperature;1.60;22287
Giessen;mean temperature;3.10;22288
Giessen;mean temperature;2.80;22289
Giessen;mean temperature;2.00;22290
Giessen;mean temperature;2.50;22291
Giessen;mean temperature;0.30;22292
Giessen;mean temperature;-3.10;22293
Giessen;mean temperature;-1.00;22294
Giessen;mean temperature;0.50;22295
Giessen;mean temperature;-2.10;22296
Giessen;mean temperature;-4.30;22297
Giessen;mean temperature;-4.30;22298
Giessen;mean temperature;-6.30;22299
Giessen;mean temperature;-7.20;22300
Giessen;mean temperature;-4.20;22301
Giessen;mean temperature;0.60;22302
Giessen;mean temperature;0.90;22303
Giessen;mean temperature;0.20;22304
Giessen;mean temperature;-2.90;22305
Giessen;mean temperature;-5.30;22306
Giessen;mean temperature;-7.50;22307
Giessen;mean temperature;-7.20;22308
Giessen;mean temperature;-0.60;22309
Giessen;mean temperature;5.60;22310
Giessen;mean temperature;6.80;22311
Giessen;mean temperature;6.70;22312
Giessen;mean temperature;2.80;22313
Giessen;mean temperature;1.70;22314
Giessen;mean temperature;0.90;22315
Giessen;mean temperature;1.20;22316
Giessen;mean temperature;1.20;22317
Giessen;mean temperature;5.90;22318
Giessen;mean temperature;4.30;22319
Giessen;mean temperature;5.30;22320
Giessen;mean temperature;7.40;22321
Giessen;mean temperature;4.90;22322
Giessen;mean temperature;5.80;22323
Giessen;mean temperature;5.70;22324
Giessen;mean temperature;6.40;22325
Giessen;mean temperature;3.60;22326
Giessen;mean temperature;3.20;22327
Giessen;mean temperature;2.50;22328
Giessen;mean temperature;2.30;22329
Giessen;mean temperature;2.90;22330
Giessen;mean temperature;5.40;22331
Giessen;mean temperature;3.40;22332
Giessen;mean temperature;2.40;22333
Giessen;mean temperature;4.50;22334
Giessen;mean temperature;3.30;22335
Giessen;mean temperature;9.20;22336
Giessen;mean temperature;8.30;22337
Giessen;mean temperature;9.30;22338
Giessen;mean temperature;12.00;22339
Giessen;mean temperature;6.20;22340
Giessen;mean temperature;5.10;22341
Giessen;mean temperature;5.60;22342
Giessen;mean temperature;4.30;22343
Giessen;mean temperature;3.10;22344
Giessen;mean temperature;5.00;22345
Giessen;mean temperature;6.50;22346
Giessen;mean temperature;6.00;22347
Giessen;mean temperature;8.20;22348
Giessen;mean temperature;8.40;22349
Giessen;mean temperature;6.70;22350
Giessen;mean temperature;8.00;22351
Giessen;mean temperature;8.90;22352
Giessen;mean temperature;9.50;22353
Giessen;mean temperature;9.40;22354
Giessen;mean temperature;8.30;22355
Giessen;mean temperature;8.60;22356
Giessen;mean temperature;12.00;22357
Giessen;mean temperature;7.30;22358
Giessen;mean temperature;2.80;22359
Giessen;mean temperature;2.20;22360
Giessen;mean temperature;2.30;22361
Giessen;mean temperature;2.60;22362
Giessen;mean temperature;7.10;22363
Giessen;mean temperature;6.40;22364
Giessen;mean temperature;6.70;22365
Giessen;mean temperature;7.20;22366
Giessen;mean temperature;3.40;22367
Giessen;mean temperature;4.40;22368
Giessen;mean temperature;6.80;22369
Giessen;mean temperature;9.50;22370
Giessen;mean temperature;7.10;22371
Giessen;mean temperature;8.60;22372
Giessen;mean temperature;9.50;22373
Giessen;mean temperature;7.50;22374
Giessen;mean temperature;9.60;22375
Giessen;mean temperature;15.00;22376
Giessen;mean temperature;16.30;22377
Giessen;mean temperature;15.90;22378
Giessen;mean temperature;9.40;22379
Giessen;mean temperature;8.20;22380
Giessen;mean temperature;11.40;22381
Giessen;mean temperature;11.90;22382
Giessen;mean temperature;9.70;22383
Giessen;mean temperature;12.80;22384
Giessen;mean temperature;11.70;22385
Giessen;mean temperature;10.20;22386
Giessen;mean temperature;10.60;22387
Giessen;mean temperature;11.30;22388
Giessen;mean temperature;10.10;22389
Giessen;mean temperature;10.50;22390
Giessen;mean temperature;9.90;22391
Giessen;mean temperature;12.50;22392
Giessen;mean temperature;11.10;22393
Giessen;mean temperature;12.60;22394
Giessen;mean temperature;10.00;22395
Giessen;mean temperature;10.30;22396
Giessen;mean temperature;10.40;22397
Giessen;mean temperature;9.60;22398
Giessen;mean temperature;10.60;22399
Giessen;mean temperature;9.10;22400
Giessen;mean temperature;10.30;22401
Giessen;mean temperature;11.20;22402
Giessen;mean temperature;10.30;22403
Giessen;mean temperature;10.50;22404
Giessen;mean temperature;14.10;22405
Giessen;mean temperature;15.80;22406
Giessen;mean temperature;13.50;22407
Giessen;mean temperature;11.40;22408
Giessen;mean temperature;10.20;22409
Giessen;mean temperature;8.90;22410
Giessen;mean temperature;8.60;22411
Giessen;mean temperature;8.90;22412
Giessen;mean temperature;9.20;22413
Giessen;mean temperature;12.70;22414
Giessen;mean temperature;8.80;22415
Giessen;mean temperature;9.60;22416
Giessen;mean temperature;9.20;22417
Giessen;mean temperature;10.10;22418
Giessen;mean temperature;9.80;22419
Giessen;mean temperature;10.40;22420
Giessen;mean temperature;8.20;22421
Giessen;mean temperature;7.90;22422
Giessen;mean temperature;11.20;22423
Giessen;mean temperature;12.40;22424
Giessen;mean temperature;12.00;22425
Giessen;mean temperature;14.80;22426
Giessen;mean temperature;10.40;22427
Giessen;mean temperature;6.50;22428
Giessen;mean temperature;8.20;22429
Giessen;mean temperature;8.30;22430
Giessen;mean temperature;9.40;22431
Giessen;mean temperature;12.60;22432
Giessen;mean temperature;16.30;22433
Giessen;mean temperature;11.80;22434
Giessen;mean temperature;11.30;22435
Giessen;mean temperature;14.00;22436
Giessen;mean temperature;15.90;22437
Giessen;mean temperature;17.10;22438
Giessen;mean temperature;16.00;22439
Giessen;mean temperature;15.00;22440
Giessen;mean temperature;14.50;22441
Giessen;mean temperature;13.40;22442
Giessen;mean temperature;12.50;22443
Giessen;mean temperature;13.50;22444
Giessen;mean temperature;13.80;22445
Giessen;mean temperature;11.50;22446
Giessen;mean temperature;12.40;22447
Giessen;mean temperature;14.50;22448
Giessen;mean temperature;17.00;22449
Giessen;mean temperature;21.00;22450
Giessen;mean temperature;15.80;22451
Giessen;mean temperature;15.30;22452
Giessen;mean temperature;16.30;22453
Giessen;mean temperature;17.40;22454
Giessen;mean temperature;17.70;22455
Giessen;mean temperature;18.40;22456
Giessen;mean temperature;20.80;22457
Giessen;mean temperature;20.90;22458
Giessen;mean temperature;15.30;22459
Giessen;mean temperature;14.50;22460
Giessen;mean temperature;17.00;22461
Giessen;mean temperature;19.50;22462
Giessen;mean temperature;21.90;22463
Giessen;mean temperature;23.60;22464
Giessen;mean temperature;19.50;22465
Giessen;mean temperature;14.00;22466
Giessen;mean temperature;11.80;22467
Giessen;mean temperature;11.80;22468
Giessen;mean temperature;13.50;22469
Giessen;mean temperature;14.80;22470
Giessen;mean temperature;14.90;22471
Giessen;mean temperature;15.70;22472
Giessen;mean temperature;18.50;22473
Giessen;mean temperature;19.40;22474
Giessen;mean temperature;14.70;22475
Giessen;mean temperature;13.70;22476
Giessen;mean temperature;15.30;22477
Giessen;mean temperature;12.60;22478
Giessen;mean temperature;13.90;22479
Giessen;mean temperature;12.70;22480
Giessen;mean temperature;14.40;22481
Giessen;mean temperature;13.50;22482
Giessen;mean temperature;14.50;22483
Giessen;mean temperature;13.20;22484
Giessen;mean temperature;13.30;22485
Giessen;mean temperature;14.50;22486
Giessen;mean temperature;14.30;22487
Giessen;mean temperature;19.90;22488
Giessen;mean temperature;15.60;22489
Giessen;mean temperature;12.80;22490
Giessen;mean temperature;12.20;22491
Giessen;mean temperature;12.20;22492
Giessen;mean temperature;13.20;22493
Giessen;mean temperature;14.80;22494
Giessen;mean temperature;15.70;22495
Giessen;mean temperature;14.10;22496
Giessen;mean temperature;17.30;22497
Giessen;mean temperature;21.90;22498
Giessen;mean temperature;19.30;22499
Giessen;mean temperature;16.10;22500
Giessen;mean temperature;17.90;22501
Giessen;mean temperature;16.40;22502
Giessen;mean temperature;15.80;22503
Giessen;mean temperature;17.80;22504
Giessen;mean temperature;13.10;22505
Giessen;mean temperature;14.00;22506
Giessen;mean temperature;15.70;22507
Giessen;mean temperature;12.10;22508
Giessen;mean temperature;12.60;22509
Giessen;mean temperature;13.00;22510
Giessen;mean temperature;15.10;22511
Giessen;mean temperature;13.00;22512
Giessen;mean temperature;15.00;22513
Giessen;mean temperature;17.10;22514
Giessen;mean temperature;14.30;22515
Giessen;mean temperature;14.10;22516
Giessen;mean temperature;14.10;22517
Giessen;mean temperature;15.70;22518
Giessen;mean temperature;16.80;22519
Giessen;mean temperature;18.20;22520
Giessen;mean temperature;17.30;22521
Giessen;mean temperature;18.20;22522
Giessen;mean temperature;19.50;22523
Giessen;mean temperature;19.40;22524
Giessen;mean temperature;19.70;22525
Giessen;mean temperature;20.10;22526
Giessen;mean temperature;20.00;22527
Giessen;mean temperature;19.50;22528
Giessen;mean temperature;15.30;22529
Giessen;mean temperature;14.20;22530
Giessen;mean temperature;12.80;22531
Giessen;mean temperature;13.20;22532
Giessen;mean temperature;12.20;22533
Giessen;mean temperature;13.10;22534
Giessen;mean temperature;14.40;22535
Giessen;mean temperature;14.30;22536
Giessen;mean temperature;16.30;22537
Giessen;mean temperature;14.80;22538
Giessen;mean temperature;15.60;22539
Giessen;mean temperature;18.10;22540
Giessen;mean temperature;19.40;22541
Giessen;mean temperature;20.50;22542
Giessen;mean temperature;21.10;22543
Giessen;mean temperature;19.60;22544
Giessen;mean temperature;18.90;22545
Giessen;mean temperature;18.60;22546
Giessen;mean temperature;16.20;22547
Giessen;mean temperature;16.50;22548
Giessen;mean temperature;16.90;22549
Giessen;mean temperature;14.70;22550
Giessen;mean temperature;15.70;22551
Giessen;mean temperature;17.60;22552
Giessen;mean temperature;17.50;22553
Giessen;mean temperature;17.10;22554
Giessen;mean temperature;16.10;22555
Giessen;mean temperature;15.30;22556
Giessen;mean temperature;14.20;22557
Giessen;mean temperature;15.30;22558
Giessen;mean temperature;14.40;22559
Giessen;mean temperature;14.60;22560
Giessen;mean temperature;12.60;22561
Giessen;mean temperature;11.40;22562
Giessen;mean temperature;11.50;22563
Giessen;mean temperature;12.60;22564
Giessen;mean temperature;12.60;22565
Giessen;mean temperature;12.00;22566
Giessen;mean temperature;9.30;22567
Giessen;mean temperature;7.70;22568
Giessen;mean temperature;7.10;22569
Giessen;mean temperature;9.40;22570
Giessen;mean temperature;9.00;22571
Giessen;mean temperature;6.60;22572
Giessen;mean temperature;6.10;22573
Giessen;mean temperature;6.10;22574
Giessen;mean temperature;5.40;22575
Giessen;mean temperature;7.00;22576
Giessen;mean temperature;9.20;22577
Giessen;mean temperature;13.20;22578
Giessen;mean temperature;11.80;22579
Giessen;mean temperature;13.20;22580
Giessen;mean temperature;10.80;22581
Giessen;mean temperature;9.30;22582
Giessen;mean temperature;8.30;22583
Giessen;mean temperature;7.40;22584
Giessen;mean temperature;6.30;22585
Giessen;mean temperature;8.00;22586
Giessen;mean temperature;9.60;22587
Giessen;mean temperature;5.80;22588
Giessen;mean temperature;2.90;22589
Giessen;mean temperature;1.80;22590
Giessen;mean temperature;1.50;22591
Giessen;mean temperature;2.50;22592
Giessen;mean temperature;5.20;22593
Giessen;mean temperature;8.10;22594
Giessen;mean temperature;4.80;22595
Giessen;mean temperature;3.20;22596
Giessen;mean temperature;7.20;22597
Giessen;mean temperature;5.90;22598
Giessen;mean temperature;3.30;22599
Giessen;mean temperature;3.30;22600
Giessen;mean temperature;3.50;22601
Giessen;mean temperature;4.90;22602
Giessen;mean temperature;4.30;22603
Giessen;mean temperature;2.90;22604
Giessen;mean temperature;0.00;22605
Giessen;mean temperature;-1.90;22606
Giessen;mean temperature;-2.10;22607
Giessen;mean temperature;0.10;22608
Giessen;mean temperature;1.90;22609
Giessen;mean temperature;2.90;22610
Giessen;mean temperature;5.30;22611
Giessen;mean temperature;5.70;22612
Giessen;mean temperature;5.10;22613
Giessen;mean temperature;2.20;22614
Giessen;mean temperature;6.00;22615
Giessen;mean temperature;10.80;22616
Giessen;mean temperature;6.30;22617
Giessen;mean temperature;2.00;22618
Giessen;mean temperature;12.50;22619
Giessen;mean temperature;10.10;22620
Giessen;mean temperature;0.30;22621
Giessen;mean temperature;-1.00;22622
Giessen;mean temperature;-1.50;22623
Giessen;mean temperature;0.30;22624
Giessen;mean temperature;5.00;22625
Giessen;mean temperature;12.00;22626
Giessen;mean temperature;11.30;22627
Giessen;mean temperature;8.00;22628
Giessen;mean temperature;3.00;22629
Giessen;mean temperature;-3.90;22630
Giessen;mean temperature;-6.60;22631
Giessen;mean temperature;-8.90;22632
Giessen;mean temperature;-8.60;22633
Giessen;mean temperature;-5.60;22634
Giessen;mean temperature;-0.40;22635
Giessen;mean temperature;1.70;22636
Giessen;mean temperature;0.90;22637
Giessen;mean temperature;-6.80;22638
Giessen;mean temperature;-8.30;22639
Giessen;mean temperature;-10.00;22640
Giessen;mean temperature;-10.40;22641
Giessen;mean temperature;-6.90;22642
Giessen;mean temperature;-3.70;22643
Giessen;mean temperature;0.00;22644
Giessen;mean temperature;2.30;22645
Giessen;mean temperature;7.00;22646
Giessen;mean temperature;-0.60;22647
Giessen;mean temperature;-1.40;22648
Giessen;mean temperature;-3.50;22649
Giessen;mean temperature;-2.10;22650
Giessen;mean temperature;-3.80;22651
Giessen;mean temperature;0.70;22652
Giessen;mean temperature;1.60;22653
Giessen;mean temperature;2.40;22654
Giessen;mean temperature;3.10;22655
Giessen;mean temperature;5.00;22656
Giessen;mean temperature;7.20;22657
Giessen;mean temperature;4.40;22658
Giessen;mean temperature;3.00;22659
Giessen;mean temperature;2.30;22660
Giessen;mean temperature;2.00;22661
Giessen;mean temperature;2.40;22662
Giessen;mean temperature;5.70;22663
Giessen;mean temperature;5.10;22664
Giessen;mean temperature;5.20;22665
Giessen;mean temperature;8.00;22666
Giessen;mean temperature;9.10;22667
Giessen;mean temperature;5.00;22668
Giessen;mean temperature;3.80;22669
Giessen;mean temperature;6.60;22670
Giessen;mean temperature;7.70;22671
Giessen;mean temperature;7.00;22672
Giessen;mean temperature;2.20;22673
Giessen;mean temperature;2.20;22674
Giessen;mean temperature;-4.70;22675
Giessen;mean temperature;-6.00;22676
Giessen;mean temperature;-6.60;22677
Giessen;mean temperature;-5.10;22678
Giessen;mean temperature;-1.80;22679
Giessen;mean temperature;-1.40;22680
Giessen;mean temperature;0.90;22681
Giessen;mean temperature;4.50;22682
Giessen;mean temperature;2.20;22683
Giessen;mean temperature;5.60;22684
Giessen;mean temperature;4.60;22685
Giessen;mean temperature;0.20;22686
Giessen;mean temperature;0.70;22687
Giessen;mean temperature;1.90;22688
Giessen;mean temperature;5.50;22689
Giessen;mean temperature;1.20;22690
Giessen;mean temperature;-0.80;22691
Giessen;mean temperature;-1.40;22692
Giessen;mean temperature;4.90;22693
Giessen;mean temperature;2.00;22694
Giessen;mean temperature;2.30;22695
Giessen;mean temperature;4.10;22696
Giessen;mean temperature;5.40;22697
Giessen;mean temperature;2.40;22698
Giessen;mean temperature;-1.10;22699
Giessen;mean temperature;-1.90;22700
Giessen;mean temperature;-1.70;22701
Giessen;mean temperature;-4.70;22702
Giessen;mean temperature;-3.70;22703
Giessen;mean temperature;-2.80;22704
Giessen;mean temperature;-1.40;22705
Giessen;mean temperature;-0.40;22706
Giessen;mean temperature;-1.50;22707
Giessen;mean temperature;-1.30;22708
Giessen;mean temperature;-0.90;22709
Giessen;mean temperature;-0.60;22710
Giessen;mean temperature;-3.50;22711
Giessen;mean temperature;-4.80;22712
Giessen;mean temperature;-1.40;22713
Giessen;mean temperature;1.50;22714
Giessen;mean temperature;3.80;22715
Giessen;mean temperature;3.30;22716
Giessen;mean temperature;0.70;22717
Giessen;mean temperature;-2.60;22718
Giessen;mean temperature;-2.20;22719
Giessen;mean temperature;-2.40;22720
Giessen;mean temperature;-2.50;22721
Giessen;mean temperature;-1.20;22722
Giessen;mean temperature;-1.60;22723
Giessen;mean temperature;-1.70;22724
Giessen;mean temperature;-0.50;22725
Giessen;mean temperature;0.30;22726
Giessen;mean temperature;0.30;22727
Giessen;mean temperature;0.30;22728
Giessen;mean temperature;0.50;22729
Giessen;mean temperature;-0.40;22730
Giessen;mean temperature;2.90;22731
Giessen;mean temperature;4.70;22732
Giessen;mean temperature;2.20;22733
Giessen;mean temperature;6.60;22734
Giessen;mean temperature;10.30;22735
Giessen;mean temperature;4.50;22736
Giessen;mean temperature;6.00;22737
Giessen;mean temperature;6.70;22738
Giessen;mean temperature;9.60;22739
Giessen;mean temperature;7.10;22740
Giessen;mean temperature;5.40;22741
Giessen;mean temperature;4.30;22742
Giessen;mean temperature;4.90;22743
Giessen;mean temperature;6.70;22744
Giessen;mean temperature;5.40;22745
Giessen;mean temperature;4.70;22746
Giessen;mean temperature;7.10;22747
Giessen;mean temperature;7.60;22748
Giessen;mean temperature;4.40;22749
Giessen;mean temperature;3.00;22750
Giessen;mean temperature;5.80;22751
Giessen;mean temperature;4.80;22752
Giessen;mean temperature;7.60;22753
Giessen;mean temperature;13.50;22754
Giessen;mean temperature;12.80;22755
Giessen;mean temperature;11.10;22756
Giessen;mean temperature;15.20;22757
Giessen;mean temperature;16.50;22758
Giessen;mean temperature;15.80;22759
Giessen;mean temperature;18.00;22760
Giessen;mean temperature;18.20;22761
Giessen;mean temperature;15.60;22762
Giessen;mean temperature;8.30;22763
