site;var_name;value;exceldate
Giessen;precipitation height;4.20;28282
Giessen;precipitation height;5.50;28283
Giessen;precipitation height;1.40;28284
Giessen;precipitation height;6.10;28285
Giessen;precipitation height;7.30;28286
Giessen;precipitation height;0.00;28287
Giessen;precipitation height;0.00;28288
Giessen;precipitation height;3.20;28289
Giessen;precipitation height;8.30;28290
Giessen;precipitation height;6.80;28291
Giessen;precipitation height;0.00;28292
Giessen;precipitation height;0.00;28293
Giessen;precipitation height;32.70;28294
Giessen;precipitation height;0.80;28295
Giessen;precipitation height;0.00;28342
Giessen;precipitation height;0.00;28343
Giessen;precipitation height;10.10;28344
Giessen;precipitation height;2.30;28345
Giessen;precipitation height;0.00;28346
Giessen;precipitation height;0.00;28347
Giessen;precipitation height;0.00;28348
Giessen;precipitation height;7.10;28349
Giessen;precipitation height;2.60;28350
Giessen;precipitation height;0.00;28351
Giessen;precipitation height;0.00;28352
Giessen;precipitation height;0.00;28353
Giessen;precipitation height;21.70;28354
Giessen;precipitation height;0.20;28355
Giessen;precipitation height;12.10;28356
Giessen;precipitation height;4.60;28357
Giessen;precipitation height;9.90;28358
Giessen;precipitation height;11.20;28359
Giessen;precipitation height;0.10;28360
Giessen;precipitation height;0.00;28361
Giessen;precipitation height;11.50;28362
Giessen;precipitation height;0.90;28363
Giessen;precipitation height;0.00;28364
Giessen;precipitation height;0.00;28365
Giessen;precipitation height;0.00;28366
Giessen;precipitation height;0.00;28367
Giessen;precipitation height;0.00;28368
Giessen;precipitation height;0.00;28369
Giessen;precipitation height;0.00;28370
Giessen;precipitation height;0.20;28371
Giessen;precipitation height;0.00;28372
Giessen;precipitation height;0.00;28373
Giessen;precipitation height;0.00;28374
Giessen;precipitation height;0.20;28375
Giessen;precipitation height;4.20;28376
Giessen;precipitation height;0.60;28377
Giessen;precipitation height;0.00;28378
Giessen;precipitation height;0.00;28379
Giessen;precipitation height;0.00;28380
Giessen;precipitation height;0.00;28381
Giessen;precipitation height;0.00;28382
Giessen;precipitation height;0.00;28383
Giessen;precipitation height;0.00;28384
Giessen;precipitation height;0.00;28385
Giessen;precipitation height;0.00;28386
Giessen;precipitation height;0.00;28387
Giessen;precipitation height;0.00;28434
Giessen;precipitation height;0.00;28435
Giessen;precipitation height;0.00;28436
Giessen;precipitation height;2.30;28437
Giessen;precipitation height;2.40;28438
Giessen;precipitation height;0.10;28439
Giessen;precipitation height;0.60;28440
Giessen;precipitation height;12.90;28441
Giessen;precipitation height;0.70;28442
Giessen;precipitation height;14.50;28443
Giessen;precipitation height;3.00;28444
Giessen;precipitation height;1.10;28445
Giessen;precipitation height;0.80;28446
Giessen;precipitation height;0.20;28447
Giessen;precipitation height;0.00;28448
Giessen;precipitation height;0.30;28449
Giessen;precipitation height;1.70;28450
Giessen;precipitation height;1.10;28451
Giessen;precipitation height;5.60;28452
Giessen;precipitation height;2.80;28453
Giessen;precipitation height;1.90;28454
Giessen;precipitation height;0.10;28455
Giessen;precipitation height;0.20;28456
Giessen;precipitation height;0.00;28457
Giessen;precipitation height;0.00;28458
Giessen;precipitation height;0.20;28459
Giessen;precipitation height;0.00;28460
Giessen;precipitation height;0.00;28461
Giessen;precipitation height;0.00;28462
Giessen;precipitation height;0.00;28463
Giessen;precipitation height;4.20;28464
Giessen;precipitation height;4.40;28465
Giessen;precipitation height;0.60;28466
Giessen;precipitation height;1.30;28467
Giessen;precipitation height;0.90;28468
Giessen;precipitation height;1.50;28469
Giessen;precipitation height;8.10;28470
Giessen;precipitation height;8.20;28471
Giessen;precipitation height;1.00;28472
Giessen;precipitation height;0.80;28473
Giessen;precipitation height;0.40;28474
Giessen;precipitation height;0.00;28475
Giessen;precipitation height;0.00;28476
Giessen;precipitation height;0.00;28477
Giessen;precipitation height;0.00;28478
Giessen;precipitation height;0.00;28479
Giessen;precipitation height;0.40;28526
Giessen;precipitation height;0.00;28527
Giessen;precipitation height;0.30;28528
Giessen;precipitation height;0.10;28529
Giessen;precipitation height;0.00;28530
Giessen;precipitation height;0.00;28531
Giessen;precipitation height;0.70;28532
Giessen;precipitation height;0.70;28533
Giessen;precipitation height;1.20;28534
Giessen;precipitation height;0.10;28535
Giessen;precipitation height;0.60;28536
Giessen;precipitation height;0.00;28537
Giessen;precipitation height;0.00;28538
Giessen;precipitation height;0.00;28539
Giessen;precipitation height;0.00;28540
Giessen;precipitation height;0.00;28541
Giessen;precipitation height;2.10;28542
Giessen;precipitation height;1.00;28543
Giessen;precipitation height;2.80;28544
Giessen;precipitation height;6.30;28545
Giessen;precipitation height;0.00;28546
Giessen;precipitation height;0.00;28547
Giessen;precipitation height;1.30;28548
Giessen;precipitation height;0.00;28549
Giessen;precipitation height;2.50;28550
Giessen;precipitation height;2.30;28551
Giessen;precipitation height;0.00;28552
Giessen;precipitation height;0.00;28553
Giessen;precipitation height;0.00;28554
Giessen;precipitation height;0.00;28555
Giessen;precipitation height;0.00;28556
Giessen;precipitation height;1.50;28557
Giessen;precipitation height;0.00;28558
Giessen;precipitation height;0.00;28559
Giessen;precipitation height;0.50;28560
Giessen;precipitation height;3.80;28561
Giessen;precipitation height;0.70;28562
Giessen;precipitation height;1.00;28563
Giessen;precipitation height;5.00;28564
Giessen;precipitation height;4.50;28565
Giessen;precipitation height;0.10;28566
Giessen;precipitation height;1.00;28567
Giessen;precipitation height;9.30;28568
Giessen;precipitation height;6.00;28569
Giessen;precipitation height;6.80;28570
Giessen;precipitation height;2.30;28571
Giessen;precipitation height;0.00;28618
Giessen;precipitation height;0.00;28619
Giessen;precipitation height;0.00;28620
Giessen;precipitation height;0.20;28621
Giessen;precipitation height;5.00;28622
Giessen;precipitation height;0.20;28623
Giessen;precipitation height;4.10;28624
Giessen;precipitation height;3.10;28625
Giessen;precipitation height;2.50;28626
Giessen;precipitation height;0.00;28627
Giessen;precipitation height;0.00;28628
Giessen;precipitation height;1.50;28629
Giessen;precipitation height;0.10;28630
Giessen;precipitation height;0.00;28631
Giessen;precipitation height;4.40;28632
Giessen;precipitation height;18.40;28633
Giessen;precipitation height;1.90;28634
Giessen;precipitation height;0.00;28635
Giessen;precipitation height;0.00;28636
Giessen;precipitation height;0.00;28637
Giessen;precipitation height;0.00;28638
Giessen;precipitation height;0.00;28639
Giessen;precipitation height;0.00;28640
Giessen;precipitation height;0.00;28641
Giessen;precipitation height;0.00;28642
Giessen;precipitation height;0.60;28643
Giessen;precipitation height;2.00;28644
Giessen;precipitation height;0.00;28645
Giessen;precipitation height;0.10;28646
Giessen;precipitation height;0.40;28647
Giessen;precipitation height;2.90;28648
Giessen;precipitation height;0.00;28649
Giessen;precipitation height;0.00;28650
Giessen;precipitation height;0.00;28651
Giessen;precipitation height;0.00;28652
Giessen;precipitation height;0.10;28653
Giessen;precipitation height;0.10;28654
Giessen;precipitation height;0.10;28655
Giessen;precipitation height;2.00;28656
Giessen;precipitation height;9.90;28657
Giessen;precipitation height;2.50;28658
Giessen;precipitation height;0.00;28659
Giessen;precipitation height;0.00;28660
Giessen;precipitation height;1.90;28661
Giessen;precipitation height;5.60;28662
Giessen;precipitation height;2.10;28663
Giessen;precipitation height;0.30;28710
Giessen;precipitation height;1.40;28711
Giessen;precipitation height;2.70;28712
Giessen;precipitation height;0.00;28713
Giessen;precipitation height;1.50;28714
Giessen;precipitation height;0.10;28715
Giessen;precipitation height;0.00;28716
Giessen;precipitation height;1.60;28717
Giessen;precipitation height;0.10;28718
Giessen;precipitation height;0.00;28719
Giessen;precipitation height;0.00;28720
Giessen;precipitation height;0.00;28721
Giessen;precipitation height;0.00;28722
Giessen;precipitation height;0.00;28723
Giessen;precipitation height;0.00;28724
Giessen;precipitation height;0.00;28725
Giessen;precipitation height;0.00;28726
Giessen;precipitation height;0.00;28727
Giessen;precipitation height;0.00;28728
Giessen;precipitation height;0.00;28729
Giessen;precipitation height;0.00;28730
Giessen;precipitation height;0.60;28731
Giessen;precipitation height;3.60;28732
Giessen;precipitation height;5.70;28733
Giessen;precipitation height;0.40;28734
Giessen;precipitation height;0.70;28735
Giessen;precipitation height;0.10;28736
Giessen;precipitation height;0.00;28737
Giessen;precipitation height;0.00;28738
Giessen;precipitation height;9.10;28739
Giessen;precipitation height;3.10;28740
Giessen;precipitation height;0.00;28741
Giessen;precipitation height;0.60;28742
Giessen;precipitation height;0.00;28743
Giessen;precipitation height;8.00;28744
Giessen;precipitation height;0.20;28745
Giessen;precipitation height;0.00;28746
Giessen;precipitation height;0.00;28747
Giessen;precipitation height;0.10;28748
Giessen;precipitation height;0.00;28749
Giessen;precipitation height;0.00;28750
Giessen;precipitation height;0.00;28751
Giessen;precipitation height;0.40;28752
Giessen;precipitation height;0.00;28753
Giessen;precipitation height;0.00;28754
Giessen;precipitation height;1.00;28755
Giessen;precipitation height;0.00;28756
Giessen;precipitation height;0.00;28757
Giessen;precipitation height;0.00;28758
Giessen;precipitation height;4.50;28759
Giessen;precipitation height;2.60;28760
Giessen;precipitation height;9.70;28761
Giessen;precipitation height;2.10;28762
Giessen;precipitation height;0.80;28763
Giessen;precipitation height;1.10;28764
Giessen;precipitation height;0.00;28765
Giessen;precipitation height;0.00;28766
Giessen;precipitation height;0.20;28767
Giessen;precipitation height;0.30;28768
Giessen;precipitation height;0.00;28769
Giessen;precipitation height;0.00;28770
Giessen;precipitation height;0.00;28771
Giessen;precipitation height;0.00;28772
Giessen;precipitation height;0.00;28773
Giessen;precipitation height;0.00;28774
Giessen;precipitation height;0.00;28775
Giessen;precipitation height;0.00;28776
Giessen;precipitation height;0.10;28777
Giessen;precipitation height;0.20;28778
Giessen;precipitation height;4.40;28779
Giessen;precipitation height;1.60;28780
Giessen;precipitation height;0.00;28781
Giessen;precipitation height;0.00;28782
Giessen;precipitation height;0.10;28783
Giessen;precipitation height;0.00;28784
Giessen;precipitation height;1.60;28785
Giessen;precipitation height;0.00;28786
Giessen;precipitation height;0.00;28787
Giessen;precipitation height;2.40;28788
Giessen;precipitation height;0.00;28789
Giessen;precipitation height;0.10;28790
Giessen;precipitation height;0.00;28791
Giessen;precipitation height;0.00;28792
Giessen;precipitation height;0.00;28793
Giessen;precipitation height;0.00;28794
Giessen;precipitation height;0.00;28795
Giessen;precipitation height;0.00;28796
Giessen;precipitation height;1.00;28797
Giessen;precipitation height;1.10;28798
Giessen;precipitation height;0.00;28799
Giessen;precipitation height;0.00;28800
Giessen;precipitation height;0.00;28801
Giessen;precipitation height;7.50;28848
Giessen;precipitation height;4.60;28849
Giessen;precipitation height;0.30;28850
Giessen;precipitation height;1.50;28851
Giessen;precipitation height;8.00;28852
Giessen;precipitation height;13.00;28853
Giessen;precipitation height;21.80;28854
Giessen;precipitation height;2.00;28855
Giessen;precipitation height;0.00;28856
Giessen;precipitation height;1.10;28857
Giessen;precipitation height;0.00;28858
Giessen;precipitation height;0.00;28859
Giessen;precipitation height;0.00;28860
Giessen;precipitation height;0.00;28861
Giessen;precipitation height;0.10;28862
Giessen;precipitation height;0.90;28863
Giessen;precipitation height;2.20;28864
Giessen;precipitation height;4.30;28865
Giessen;precipitation height;0.70;28866
Giessen;precipitation height;1.50;28867
Giessen;precipitation height;0.30;28868
Giessen;precipitation height;0.20;28869
Giessen;precipitation height;0.00;28870
Giessen;precipitation height;0.80;28871
Giessen;precipitation height;0.10;28872
Giessen;precipitation height;0.00;28873
Giessen;precipitation height;0.00;28874
Giessen;precipitation height;0.00;28875
Giessen;precipitation height;0.00;28876
Giessen;precipitation height;1.40;28877
Giessen;precipitation height;5.90;28878
Giessen;precipitation height;1.10;28879
Giessen;precipitation height;0.00;28880
Giessen;precipitation height;0.10;28881
Giessen;precipitation height;1.40;28882
Giessen;precipitation height;0.10;28883
Giessen;precipitation height;0.30;28884
Giessen;precipitation height;3.50;28885
Giessen;precipitation height;0.20;28886
Giessen;precipitation height;7.80;28887
Giessen;precipitation height;2.00;28888
Giessen;precipitation height;0.00;28889
Giessen;precipitation height;0.80;28890
Giessen;precipitation height;0.00;28891
Giessen;precipitation height;0.00;28892
Giessen;precipitation height;6.00;28893
Giessen;precipitation height;6.30;28940
Giessen;precipitation height;0.80;28941
Giessen;precipitation height;3.40;28942
Giessen;precipitation height;0.50;28943
Giessen;precipitation height;0.90;28944
Giessen;precipitation height;1.00;28945
Giessen;precipitation height;3.40;28946
Giessen;precipitation height;7.30;28947
Giessen;precipitation height;2.40;28948
Giessen;precipitation height;0.00;28949
Giessen;precipitation height;0.40;28950
Giessen;precipitation height;0.00;28951
Giessen;precipitation height;0.10;28952
Giessen;precipitation height;0.00;28953
Giessen;precipitation height;0.00;28954
Giessen;precipitation height;0.00;28955
Giessen;precipitation height;0.50;28956
Giessen;precipitation height;0.00;28957
Giessen;precipitation height;0.00;28958
Giessen;precipitation height;0.00;28959
Giessen;precipitation height;0.00;28960
Giessen;precipitation height;13.90;28961
Giessen;precipitation height;0.00;28962
Giessen;precipitation height;0.00;28963
Giessen;precipitation height;0.00;28964
Giessen;precipitation height;1.60;28965
Giessen;precipitation height;3.20;28966
Giessen;precipitation height;6.50;28967
Giessen;precipitation height;4.10;28968
Giessen;precipitation height;3.30;28969
Giessen;precipitation height;4.80;28970
Giessen;precipitation height;0.40;28971
Giessen;precipitation height;0.00;28972
Giessen;precipitation height;0.00;28973
Giessen;precipitation height;3.30;28974
Giessen;precipitation height;2.50;28975
Giessen;precipitation height;2.80;28976
Giessen;precipitation height;0.20;28977
Giessen;precipitation height;5.50;28978
Giessen;precipitation height;0.60;28979
Giessen;precipitation height;0.10;28980
Giessen;precipitation height;0.10;28981
Giessen;precipitation height;0.00;28982
Giessen;precipitation height;0.00;28983
Giessen;precipitation height;0.00;28984
Giessen;precipitation height;0.00;28985
Giessen;precipitation height;0.00;29032
Giessen;precipitation height;7.00;29033
Giessen;precipitation height;0.00;29034
Giessen;precipitation height;0.20;29035
Giessen;precipitation height;0.10;29036
Giessen;precipitation height;0.00;29037
Giessen;precipitation height;0.00;29038
Giessen;precipitation height;0.00;29039
Giessen;precipitation height;0.00;29040
Giessen;precipitation height;0.00;29041
Giessen;precipitation height;0.00;29042
Giessen;precipitation height;0.40;29043
Giessen;precipitation height;5.50;29044
Giessen;precipitation height;3.60;29045
Giessen;precipitation height;0.00;29046
Giessen;precipitation height;0.00;29047
Giessen;precipitation height;0.70;29048
Giessen;precipitation height;3.50;29049
Giessen;precipitation height;0.00;29050
Giessen;precipitation height;0.00;29051
Giessen;precipitation height;0.00;29052
Giessen;precipitation height;3.40;29053
Giessen;precipitation height;0.10;29054
Giessen;precipitation height;0.00;29055
Giessen;precipitation height;0.00;29056
Giessen;precipitation height;1.20;29057
Giessen;precipitation height;0.10;29058
Giessen;precipitation height;0.00;29059
Giessen;precipitation height;0.40;29060
Giessen;precipitation height;0.10;29061
Giessen;precipitation height;0.00;29062
Giessen;precipitation height;0.60;29063
Giessen;precipitation height;8.00;29064
Giessen;precipitation height;17.60;29065
Giessen;precipitation height;0.00;29066
Giessen;precipitation height;0.80;29067
Giessen;precipitation height;2.40;29068
Giessen;precipitation height;1.70;29069
Giessen;precipitation height;2.90;29070
Giessen;precipitation height;3.40;29071
Giessen;precipitation height;0.00;29072
Giessen;precipitation height;0.00;29073
Giessen;precipitation height;0.00;29074
Giessen;precipitation height;0.00;29075
Giessen;precipitation height;19.80;29076
Giessen;precipitation height;0.00;29077
Giessen;precipitation height;0.00;29124
Giessen;precipitation height;0.20;29125
Giessen;precipitation height;0.40;29126
Giessen;precipitation height;0.00;29127
Giessen;precipitation height;0.00;29128
Giessen;precipitation height;0.00;29129
Giessen;precipitation height;0.00;29130
Giessen;precipitation height;0.00;29131
Giessen;precipitation height;0.20;29132
Giessen;precipitation height;2.10;29133
Giessen;precipitation height;0.00;29134
Giessen;precipitation height;0.00;29135
Giessen;precipitation height;0.00;29136
Giessen;precipitation height;0.00;29137
Giessen;precipitation height;0.00;29138
Giessen;precipitation height;6.60;29139
Giessen;precipitation height;0.00;29140
Giessen;precipitation height;2.10;29141
Giessen;precipitation height;3.50;29142
Giessen;precipitation height;1.10;29143
Giessen;precipitation height;4.30;29144
Giessen;precipitation height;0.00;29145
Giessen;precipitation height;0.40;29146
Giessen;precipitation height;0.00;29147
Giessen;precipitation height;0.00;29148
Giessen;precipitation height;0.00;29149
Giessen;precipitation height;0.00;29150
Giessen;precipitation height;0.00;29151
Giessen;precipitation height;0.00;29152
Giessen;precipitation height;0.00;29153
Giessen;precipitation height;0.00;29154
Giessen;precipitation height;0.00;29155
Giessen;precipitation height;1.90;29156
Giessen;precipitation height;0.40;29157
Giessen;precipitation height;0.00;29158
Giessen;precipitation height;11.80;29159
Giessen;precipitation height;2.20;29160
Giessen;precipitation height;1.20;29161
Giessen;precipitation height;0.00;29162
Giessen;precipitation height;7.60;29163
Giessen;precipitation height;5.60;29164
Giessen;precipitation height;5.50;29165
Giessen;precipitation height;12.20;29166
Giessen;precipitation height;27.40;29167
Giessen;precipitation height;0.80;29168
Giessen;precipitation height;0.20;29169
Giessen;precipitation height;0.60;29216
Giessen;precipitation height;2.00;29217
Giessen;precipitation height;6.20;29218
Giessen;precipitation height;1.10;29219
Giessen;precipitation height;1.70;29220
Giessen;precipitation height;0.70;29221
Giessen;precipitation height;0.10;29222
Giessen;precipitation height;0.40;29223
Giessen;precipitation height;7.00;29224
Giessen;precipitation height;1.70;29225
Giessen;precipitation height;1.90;29226
Giessen;precipitation height;0.20;29227
Giessen;precipitation height;0.00;29228
Giessen;precipitation height;0.80;29229
Giessen;precipitation height;0.00;29230
Giessen;precipitation height;0.00;29231
Giessen;precipitation height;0.00;29232
Giessen;precipitation height;0.00;29233
Giessen;precipitation height;0.00;29234
Giessen;precipitation height;0.00;29235
Giessen;precipitation height;0.00;29236
Giessen;precipitation height;0.00;29237
Giessen;precipitation height;0.00;29238
Giessen;precipitation height;0.00;29239
Giessen;precipitation height;0.00;29240
Giessen;precipitation height;1.60;29241
Giessen;precipitation height;1.50;29242
Giessen;precipitation height;1.90;29243
Giessen;precipitation height;0.10;29244
Giessen;precipitation height;1.30;29245
Giessen;precipitation height;0.30;29246
Giessen;precipitation height;0.50;29247
Giessen;precipitation height;0.40;29248
Giessen;precipitation height;0.50;29249
Giessen;precipitation height;9.50;29250
Giessen;precipitation height;4.50;29251
Giessen;precipitation height;1.10;29252
Giessen;precipitation height;7.50;29253
Giessen;precipitation height;13.60;29254
Giessen;precipitation height;6.50;29255
Giessen;precipitation height;1.90;29256
Giessen;precipitation height;3.60;29257
Giessen;precipitation height;0.50;29258
Giessen;precipitation height;0.00;29259
Giessen;precipitation height;0.00;29260
Giessen;precipitation height;1.00;29261
Giessen;precipitation height;3.30;29308
Giessen;precipitation height;3.50;29309
Giessen;precipitation height;0.50;29310
Giessen;precipitation height;13.00;29311
Giessen;precipitation height;1.90;29312
Giessen;precipitation height;1.70;29313
Giessen;precipitation height;0.70;29314
Giessen;precipitation height;0.10;29315
Giessen;precipitation height;0.00;29316
Giessen;precipitation height;0.00;29317
Giessen;precipitation height;0.00;29318
Giessen;precipitation height;0.50;29319
Giessen;precipitation height;1.00;29320
Giessen;precipitation height;0.10;29321
Giessen;precipitation height;0.00;29322
Giessen;precipitation height;0.00;29323
Giessen;precipitation height;0.00;29324
Giessen;precipitation height;0.00;29325
Giessen;precipitation height;0.00;29326
Giessen;precipitation height;0.00;29327
Giessen;precipitation height;0.00;29328
Giessen;precipitation height;0.00;29329
Giessen;precipitation height;2.70;29330
Giessen;precipitation height;0.40;29331
Giessen;precipitation height;0.10;29332
Giessen;precipitation height;0.10;29333
Giessen;precipitation height;0.00;29334
Giessen;precipitation height;2.40;29335
Giessen;precipitation height;12.40;29336
Giessen;precipitation height;0.40;29337
Giessen;precipitation height;3.50;29338
Giessen;precipitation height;0.00;29339
Giessen;precipitation height;0.70;29340
Giessen;precipitation height;0.00;29341
Giessen;precipitation height;0.00;29342
Giessen;precipitation height;0.00;29343
Giessen;precipitation height;28.40;29344
Giessen;precipitation height;1.10;29345
Giessen;precipitation height;0.00;29346
Giessen;precipitation height;2.90;29347
Giessen;precipitation height;0.50;29348
Giessen;precipitation height;2.70;29349
Giessen;precipitation height;0.00;29350
Giessen;precipitation height;0.00;29351
Giessen;precipitation height;0.00;29352
Giessen;precipitation height;0.00;29353
Giessen;precipitation height;7.10;29400
Giessen;precipitation height;0.30;29401
Giessen;precipitation height;0.50;29402
Giessen;precipitation height;10.90;29403
Giessen;precipitation height;6.80;29404
Giessen;precipitation height;0.50;29405
Giessen;precipitation height;1.00;29406
Giessen;precipitation height;2.00;29407
Giessen;precipitation height;0.20;29408
Giessen;precipitation height;7.00;29409
Giessen;precipitation height;1.80;29410
Giessen;precipitation height;1.20;29411
Giessen;precipitation height;7.10;29412
Giessen;precipitation height;7.20;29413
Giessen;precipitation height;4.70;29414
Giessen;precipitation height;4.00;29415
Giessen;precipitation height;0.80;29416
Giessen;precipitation height;6.20;29417
Giessen;precipitation height;0.00;29418
Giessen;precipitation height;0.00;29419
Giessen;precipitation height;3.70;29420
Giessen;precipitation height;3.60;29421
Giessen;precipitation height;5.10;29422
Giessen;precipitation height;1.40;29423
Giessen;precipitation height;0.00;29424
Giessen;precipitation height;0.00;29425
Giessen;precipitation height;0.00;29426
Giessen;precipitation height;0.00;29427
Giessen;precipitation height;0.00;29428
Giessen;precipitation height;0.00;29429
Giessen;precipitation height;0.00;29430
Giessen;precipitation height;0.20;29431
Giessen;precipitation height;1.90;29432
Giessen;precipitation height;0.00;29433
Giessen;precipitation height;0.00;29434
Giessen;precipitation height;0.00;29435
Giessen;precipitation height;3.70;29436
Giessen;precipitation height;0.00;29437
Giessen;precipitation height;0.30;29438
Giessen;precipitation height;0.00;29439
Giessen;precipitation height;0.00;29440
Giessen;precipitation height;6.40;29441
Giessen;precipitation height;0.00;29442
Giessen;precipitation height;0.10;29443
Giessen;precipitation height;9.60;29444
Giessen;precipitation height;3.70;29445
Giessen;precipitation height;0.00;28802
Giessen;precipitation height;0.00;28803
Giessen;precipitation height;0.00;28804
Giessen;precipitation height;0.00;28805
Giessen;precipitation height;0.00;28806
Giessen;precipitation height;0.10;28807
Giessen;precipitation height;0.00;28808
Giessen;precipitation height;0.30;28809
Giessen;precipitation height;0.00;28810
Giessen;precipitation height;0.00;28811
Giessen;precipitation height;0.00;28812
Giessen;precipitation height;0.40;28813
Giessen;precipitation height;1.00;28814
Giessen;precipitation height;0.40;28815
Giessen;precipitation height;0.00;28816
Giessen;precipitation height;0.00;28817
Giessen;precipitation height;0.20;28818
Giessen;precipitation height;1.20;28819
Giessen;precipitation height;0.10;28820
Giessen;precipitation height;0.60;28821
Giessen;precipitation height;0.00;28822
Giessen;precipitation height;0.00;28823
Giessen;precipitation height;0.00;28824
Giessen;precipitation height;0.00;28825
Giessen;precipitation height;0.00;28826
Giessen;precipitation height;0.00;28827
Giessen;precipitation height;0.00;28828
Giessen;precipitation height;0.00;28829
Giessen;precipitation height;0.00;28830
Giessen;precipitation height;0.00;28831
Giessen;precipitation height;15.70;28832
Giessen;precipitation height;1.60;28833
Giessen;precipitation height;0.60;28834
Giessen;precipitation height;0.10;28835
Giessen;precipitation height;4.80;28836
Giessen;precipitation height;2.40;28837
Giessen;precipitation height;1.30;28838
Giessen;precipitation height;2.90;28839
Giessen;precipitation height;2.20;28840
Giessen;precipitation height;0.00;28841
Giessen;precipitation height;0.00;28842
Giessen;precipitation height;0.00;28843
Giessen;precipitation height;0.30;28844
Giessen;precipitation height;0.00;28845
Giessen;precipitation height;0.00;28846
Giessen;precipitation height;0.10;28847
Giessen;precipitation height;0.00;28894
Giessen;precipitation height;0.00;28895
Giessen;precipitation height;0.00;28896
Giessen;precipitation height;11.30;28897
Giessen;precipitation height;1.60;28898
Giessen;precipitation height;5.70;28899
Giessen;precipitation height;0.90;28900
Giessen;precipitation height;1.40;28901
Giessen;precipitation height;0.30;28902
Giessen;precipitation height;5.20;28903
Giessen;precipitation height;0.00;28904
Giessen;precipitation height;0.00;28905
Giessen;precipitation height;0.00;28906
Giessen;precipitation height;0.00;28907
Giessen;precipitation height;0.60;28908
Giessen;precipitation height;1.50;28909
Giessen;precipitation height;0.30;28910
Giessen;precipitation height;0.00;28911
Giessen;precipitation height;0.00;28912
Giessen;precipitation height;0.00;28913
Giessen;precipitation height;0.00;28914
Giessen;precipitation height;0.70;28915
Giessen;precipitation height;0.00;28916
Giessen;precipitation height;0.00;28917
Giessen;precipitation height;6.20;28918
Giessen;precipitation height;0.00;28919
Giessen;precipitation height;1.00;28920
Giessen;precipitation height;0.50;28921
Giessen;precipitation height;0.00;28922
Giessen;precipitation height;16.70;28923
Giessen;precipitation height;2.40;28924
Giessen;precipitation height;6.80;28925
Giessen;precipitation height;0.10;28926
Giessen;precipitation height;5.50;28927
Giessen;precipitation height;5.60;28928
Giessen;precipitation height;5.40;28929
Giessen;precipitation height;2.70;28930
Giessen;precipitation height;0.10;28931
Giessen;precipitation height;0.70;28932
Giessen;precipitation height;0.00;28933
Giessen;precipitation height;0.30;28934
Giessen;precipitation height;1.90;28935
Giessen;precipitation height;2.20;28936
Giessen;precipitation height;0.10;28937
Giessen;precipitation height;0.00;28938
Giessen;precipitation height;4.70;28939
Giessen;precipitation height;6.50;28986
Giessen;precipitation height;0.10;28987
Giessen;precipitation height;0.00;28988
Giessen;precipitation height;0.00;28989
Giessen;precipitation height;0.00;28990
Giessen;precipitation height;0.00;28991
Giessen;precipitation height;1.60;28992
Giessen;precipitation height;0.80;28993
Giessen;precipitation height;0.00;28994
Giessen;precipitation height;6.60;28995
Giessen;precipitation height;0.90;28996
Giessen;precipitation height;0.90;28997
Giessen;precipitation height;4.60;28998
Giessen;precipitation height;11.70;28999
Giessen;precipitation height;7.40;29000
Giessen;precipitation height;0.00;29001
Giessen;precipitation height;3.10;29002
Giessen;precipitation height;0.00;29003
Giessen;precipitation height;0.00;29004
Giessen;precipitation height;0.00;29005
Giessen;precipitation height;0.00;29006
Giessen;precipitation height;0.00;29007
Giessen;precipitation height;0.30;29008
Giessen;precipitation height;0.10;29009
Giessen;precipitation height;0.00;29010
Giessen;precipitation height;8.70;29011
Giessen;precipitation height;1.40;29012
Giessen;precipitation height;5.30;29013
Giessen;precipitation height;0.00;29014
Giessen;precipitation height;0.00;29015
Giessen;precipitation height;0.40;29016
Giessen;precipitation height;0.00;29017
Giessen;precipitation height;4.50;29018
Giessen;precipitation height;0.00;29019
Giessen;precipitation height;6.10;29020
Giessen;precipitation height;4.80;29021
Giessen;precipitation height;0.40;29022
Giessen;precipitation height;0.00;29023
Giessen;precipitation height;0.00;29024
Giessen;precipitation height;0.00;29025
Giessen;precipitation height;0.00;29026
Giessen;precipitation height;0.20;29027
Giessen;precipitation height;7.40;29028
Giessen;precipitation height;0.00;29029
Giessen;precipitation height;0.10;29030
Giessen;precipitation height;0.00;29031
Giessen;precipitation height;0.00;29078
Giessen;precipitation height;3.40;29079
Giessen;precipitation height;0.10;29080
Giessen;precipitation height;0.00;29081
Giessen;precipitation height;6.20;29082
Giessen;precipitation height;0.30;29083
Giessen;precipitation height;0.00;29084
Giessen;precipitation height;0.00;29085
Giessen;precipitation height;0.50;29086
Giessen;precipitation height;0.00;29087
Giessen;precipitation height;1.80;29088
Giessen;precipitation height;0.30;29089
Giessen;precipitation height;0.30;29090
Giessen;precipitation height;1.70;29091
Giessen;precipitation height;5.50;29092
Giessen;precipitation height;1.20;29093
Giessen;precipitation height;0.00;29094
Giessen;precipitation height;0.00;29095
Giessen;precipitation height;0.00;29096
Giessen;precipitation height;0.00;29097
Giessen;precipitation height;0.00;29098
Giessen;precipitation height;0.00;29099
Giessen;precipitation height;8.10;29100
Giessen;precipitation height;5.00;29101
Giessen;precipitation height;0.00;29102
Giessen;precipitation height;0.00;29103
Giessen;precipitation height;0.00;29104
